ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0002922	positive regulation of humoral immune response	4/338	25/18860	0.16	8.92781065088757	5.3581417827659	0.00095186203261707	0.0151283646003647	0.0119742436890051	PTPRC/CR1/KLK7/C3	4
GO:0050927	positive regulation of positive chemotaxis	4/338	25/18860	0.16	8.92781065088757	5.3581417827659	0.00095186203261707	0.0151283646003647	0.0119742436890051	VEGFA/F3/KDR/CXCL12	4
GO:1902904	negative regulation of supramolecular fiber organization	10/338	169/18860	0.0591715976331361	3.30170512236966	4.06022880780709	0.000967782510887189	0.0153186146009001	0.0121248283641119	CORO2B/CLU/MAP1B/CAPG/TJP1/SNCA/CARMIL1/CLIP3/KANK3/TMOD1	10
GO:0051091	positive regulation of DNA-binding transcription factor activity	8/338	113/18860	0.0707964601769912	3.950358695083	4.24934401539233	0.000981035323610804	0.015465264166515	0.0122409028825379	LGALS9/BTK/TLR2/LTF/CLU/PYCARD/ANXA3/RNF220	8
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	17/338	402/18860	0.0422885572139304	2.35965144690747	3.7223913932357	0.00100070327634915	0.0157114465817085	0.0124357585929432	PTPRC/LGALS9/IGLC2/IGLC3/BTK/IL1RL1/IGLC1/IGLC7/CR1/IL13RA2/CLU/JUNB/NECTIN2/C3/C1QB/C1QA/C7	17
GO:0006029	proteoglycan metabolic process	8/338	114/18860	0.0701754385964912	3.91570642582788	4.21808817266244	0.00103897142278003	0.0161573917420312	0.0127887284057878	BTK/HS3ST3A1/CHST2/ST3GAL6/SULF1/BMP2/IGF1/XYLT1	8
GO:0071706	tumor necrosis factor superfamily cytokine production	11/338	201/18860	0.054726368159204	3.05366657835085	3.95418989768518	0.00104160596583491	0.0161573917420312	0.0127887284057878	PTPRC/LGALS9/BTK/TLR2/LTF/LPL/CLU/PYCARD/IGF1/TYROBP/CD2	11
GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	11/338	201/18860	0.054726368159204	3.05366657835085	3.95418989768518	0.00104160596583491	0.0161573917420312	0.0127887284057878	PTPRC/LGALS9/BTK/TLR2/LTF/LPL/CLU/PYCARD/IGF1/TYROBP/CD2	11
GO:0030501	positive regulation of bone mineralization	5/338	44/18860	0.113636363636364	6.34077461000538	4.79116002852699	0.00109854346952429	0.0166653485568931	0.0131907810298038	BMP7/NELL1/LTF/BMP2/PTN	5
GO:0007263	nitric oxide mediated signal transduction	4/338	26/18860	0.153846153846154	8.58443331816113	5.22771940247427	0.00110917943002406	0.0166653485568931	0.0131907810298038	NDNF/VEGFA/GUCY1A1/KDR	4
GO:0030194	positive regulation of blood coagulation	4/338	26/18860	0.153846153846154	8.58443331816113	5.22771940247427	0.00110917943002406	0.0166653485568931	0.0131907810298038	F3/TBXA2R/F2R/PLAT	4
GO:0043931	ossification involved in bone maturation	4/338	26/18860	0.153846153846154	8.58443331816113	5.22771940247427	0.00110917943002406	0.0166653485568931	0.0131907810298038	LTF/BMP2/IGF1/XYLT1	4
GO:0050926	regulation of positive chemotaxis	4/338	26/18860	0.153846153846154	8.58443331816113	5.22771940247427	0.00110917943002406	0.0166653485568931	0.0131907810298038	VEGFA/F3/KDR/CXCL12	4
GO:0099149	regulation of postsynaptic neurotransmitter receptor internalization	4/338	26/18860	0.153846153846154	8.58443331816113	5.22771940247427	0.00110917943002406	0.0166653485568931	0.0131907810298038	LPAR1/USP46/RNF220/EFNB2	4
GO:1900048	positive regulation of hemostasis	4/338	26/18860	0.153846153846154	8.58443331816113	5.22771940247427	0.00110917943002406	0.0166653485568931	0.0131907810298038	F3/TBXA2R/F2R/PLAT	4
GO:0033629	negative regulation of cell adhesion mediated by integrin	3/338	12/18860	0.25	13.9497041420118	6.06166000331028	0.00111302869423293	0.0166653485568931	0.0131907810298038	JAM3/CYP1B1/MUC1	3
GO:0097278	complement-dependent cytotoxicity	3/338	12/18860	0.25	13.9497041420118	6.06166000331028	0.00111302869423293	0.0166653485568931	0.0131907810298038	CR1/CLU/C3	3
GO:0008217	regulation of blood pressure	11/338	203/18860	0.0541871921182266	3.02358119334247	3.91580889144237	0.00112860978037944	0.016782503119794	0.0132835099745716	PTPRO/CORO2B/NPR1/TBXA2R/F2R/MME/GUCY1A1/SGK1/CPA3/COL1A2/POSTN	11
GO:1903706	regulation of hemopoiesis	18/338	443/18860	0.0406320541760722	2.26722053775362	3.64601425584959	0.00112950833271435	0.016782503119794	0.0132835099745716	PTPRC/LGALS9/BTK/CR1/LTF/CTNNBIP1/JUNB/LOX/MITF/ZEB1/CYP26B1/MAFB/PTN/TYROBP/SOX4/CD2/TMEM176B/EVI2B	18
GO:0007517	muscle organ development	16/338	373/18860	0.0428954423592493	2.393514919809	3.67203285763909	0.0012060511310769	0.0178513980393749	0.0141295504147057	MYOZ1/WT1/NPHS1/ANKRD2/TGFBR3/TNNT2/TCF21/LOX/FOXC1/CYP26B1/BMP2/FZD2/VAMP5/IGF1/ZFPM2/COL6A3	16
GO:0032273	positive regulation of protein polymerization	7/338	91/18860	0.0769230769230769	4.29221665908057	4.25267581788743	0.00124614746194431	0.018305150975076	0.0144887001556205	NPHS1/TPPP3/CDC42EP3/MAP1B/PYCARD/CARMIL1/KIRREL1	7
GO:0055013	cardiac muscle cell development	7/338	91/18860	0.0769230769230769	4.29221665908057	4.25267581788743	0.00124614746194431	0.018305150975076	0.0144887001556205	VEGFA/NEBL/MYLK3/CCNB1/CXADR/RGS2/IGF1	7
GO:0033622	integrin activation	4/338	27/18860	0.148148148148148	8.26649134341442	5.10411710383273	0.00128386274593461	0.0187879989763563	0.0148708789161682	PTGER4/JAM3/FERMT1/CXCL12	4
GO:0003205	cardiac chamber development	10/338	176/18860	0.0568181818181818	3.17038730500269	3.9078005128475	0.0013160141049859	0.0191861003726892	0.0151859799372334	BMP7/TGFBR3/TNNT2/ROBO1/FOXC1/BMP2/FZD2/PARVA/ZFPM2/SOX4	10
GO:0060412	ventricular septum morphogenesis	5/338	46/18860	0.108695652173913	6.06508875739645	4.64621333054828	0.00134671170494397	0.0195601048381001	0.0154820080095274	TGFBR3/ROBO1/FZD2/ZFPM2/SOX4	5
GO:0002443	leukocyte mediated immunity	19/338	488/18860	0.0389344262295082	2.1724949073625	3.54500129491868	0.00136508136671395	0.0197529311198384	0.0156346318355769	PTPRC/LGALS9/IGLC2/IGLC3/BTK/IGLC1/IGLC7/CR1/IL13RA2/PTGDS/CLU/NECTIN2/C3/C1QB/ANXA3/C1QA/TYROBP/C7/CD2	19
GO:0010720	positive regulation of cell development	18/338	451/18860	0.0399113082039911	2.2270037654653	3.56281119308111	0.00137916403651988	0.0198825209428405	0.015737203406347	PTPRC/LGALS9/VEGFA/BTK/CLDN5/CR1/SERPINF1/CTNNBIP1/MAP1B/MME/ROBO1/BMP2/SEMA5A/PTN/TYROBP/CXCL12/SOX4/EVI2B	18
GO:0035023	regulation of Rho protein signal transduction	7/338	93/18860	0.0752688172043011	4.19991092447668	4.17883936197232	0.00141495569995533	0.0203229563126917	0.0160858121679132	ARHGEF3/ARRB1/RIPOR1/LPAR1/F2R/ROBO1/ITGA3	7
GO:1903867	extraembryonic membrane development	3/338	13/18860	0.230769230769231	12.8766499772417	5.78653066141185	0.00142780923024376	0.0204318973981008	0.0161720400675503	DNMT3L/BMP7/HTRA1	3
GO:0048645	animal organ formation	6/338	69/18860	0.0869565217391304	4.85207100591716	4.33029639564642	0.0014711588154627	0.0208685193697733	0.0165176304883849	WT1/FGF1/BMP7/SULF1/ROBO1/BMP2	6
GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	4/338	28/18860	0.142857142857143	7.97125950972105	4.98672918214043	0.00147689625061565	0.0208685193697733	0.0165176304883849	F3/SNCA/LOX/APOD	4
GO:0048732	gland development	18/338	454/18860	0.039647577092511	2.21228788155254	3.5320571488859	0.00148415834331813	0.0208685193697733	0.0165176304883849	VEGFA/WT1/IGFBP5/BMP7/TGFBR3/SERPINF1/CDKN1C/ALDH1A3/SULF1/TCF21/ROBO1/FOXC1/BMP2/MAFB/PTN/IGF1/LIMS2/NME1	18
GO:0010463	mesenchymal cell proliferation	5/338	47/18860	0.106382978723404	5.93604431574972	4.57691336435484	0.00148522726819428	0.0208685193697733	0.0165176304883849	BMP7/CTNNBIP1/ZEB1/BMP2/KDR	5
GO:0014911	positive regulation of smooth muscle cell migration	5/338	47/18860	0.106382978723404	5.93604431574972	4.57691336435484	0.00148522726819428	0.0208685193697733	0.0165176304883849	IGFBP5/AIF1/LPAR1/IGF1/POSTN	5
GO:0030509	BMP signaling pathway	10/338	179/18860	0.0558659217877095	3.11725232223728	3.84479167955148	0.00149358827108862	0.0209102357952407	0.0165506494337618	BMP7/TGFBR3/HTRA1/FOXD1/CRIM1/SULF1/ITGA3/BMP2/KDR/ZNF423	10
GO:0071675	regulation of mononuclear cell migration	9/338	150/18860	0.06	3.34792899408284	3.90002539648758	0.00155983173123698	0.0217590915602051	0.0172225268015412	LGALS9/S100A14/AIF1/PYCARD/JAM3/APOD/CD200/ECM1/CXCL12	9
GO:0060485	mesenchyme development	15/338	347/18860	0.0432276657060519	2.41205258939686	3.58633577799626	0.00157634251312748	0.0219105959351554	0.0173424439474806	VEGFA/WT1/SEMA3G/BMP7/TGFBR3/FOXD1/EPB41L5/TCF21/ROBO1/FOXC1/BMP2/SEMA5A/IGF1/ZFPM2/SOX4	15
GO:0051056	regulation of small GTPase mediated signal transduction	14/338	314/18860	0.0445859872611465	2.48784532469001	3.59146155111802	0.0016793696507036	0.0232592696622449	0.0184099319603447	ARHGAP8/SRGAP2/VAV3/ARHGAP19/ARHGEF3/ARRB1/RIPOR1/LPAR1/F2R/ROBO1/ARHGEF12/ITGA3/IGF1/PSD3	14
GO:0070977	bone maturation	4/338	29/18860	0.137931034482759	7.69638849214446	4.87502322566413	0.00168925934651309	0.0232948694869501	0.0184381095583579	LTF/BMP2/IGF1/XYLT1	4
GO:0014909	smooth muscle cell migration	7/338	96/18860	0.0729166666666667	4.06866370808679	4.07188910667786	0.0017010510386561	0.0232948694869501	0.0184381095583579	IGFBP5/AIF1/LPAR1/PARVA/PLAT/IGF1/POSTN	7
GO:0030199	collagen fibril organization	6/338	71/18860	0.0845070422535211	4.71539294941245	4.23697434385469	0.00170596774994684	0.0232948694869501	0.0184381095583579	COLGALT2/LOX/FOXC1/LUM/COL1A2/CYP1B1	6
GO:0048662	negative regulation of smooth muscle cell proliferation	6/338	71/18860	0.0845070422535211	4.71539294941245	4.23697434385469	0.00170596774994684	0.0232948694869501	0.0184381095583579	IGFBP5/NPR1/CTNNBIP1/AIF1/APOD/BMP2	6
GO:0032496	response to lipopolysaccharide	15/338	350/18860	0.0428571428571429	2.39137785291632	3.54935663983911	0.00171425404152382	0.0233258848176469	0.0184626584859961	LGALS9/BTK/TLR2/S100A14/TBXA2R/LTF/F2R/IL10RA/TLR5/SNCA/PYCARD/CD200/EFNB2/HPGD/NQO1	15
GO:0016049	cell growth	19/338	499/18860	0.0380761523046092	2.12460423806192	3.43934358864212	0.00176016450783508	0.0237354401206059	0.018786825382505	VEGFA/WT1/IGFBP5/SPOCK1/SEMA3G/NPR1/EPB41L5/MAP1B/SGK1/GJA1/CPNE6/SEMA5A/NDN/RGS2/IGF1/POSTN/IGFBP1/CXCL12/CISH	19
GO:0050671	positive regulation of lymphocyte proliferation	9/338	153/18860	0.0588235294117647	3.2822833275322	3.8290138780194	0.00178817327498872	0.0237354401206059	0.018786825382505	PTPRC/LGALS9/BTK/VAV3/AIF1/PYCARD/IGFBP2/IGF1/VTCN1	9
GO:0035630	bone mineralization involved in bone maturation	3/338	14/18860	0.214285714285714	11.9568892645816	5.54007236288307	0.00179321016057858	0.0237354401206059	0.018786825382505	LTF/BMP2/IGF1	3
GO:0045916	negative regulation of complement activation	3/338	14/18860	0.214285714285714	11.9568892645816	5.54007236288307	0.00179321016057858	0.0237354401206059	0.018786825382505	CR1/CLU/VSIG4	3
GO:0051764	actin crosslink formation	3/338	14/18860	0.214285714285714	11.9568892645816	5.54007236288307	0.00179321016057858	0.0237354401206059	0.018786825382505	AIF1/DPYSL3/MARCKS	3
GO:0072075	metanephric mesenchyme development	3/338	14/18860	0.214285714285714	11.9568892645816	5.54007236288307	0.00179321016057858	0.0237354401206059	0.018786825382505	WT1/BMP7/TCF21	3
GO:2000272	negative regulation of signaling receptor activity	3/338	14/18860	0.214285714285714	11.9568892645816	5.54007236288307	0.00179321016057858	0.0237354401206059	0.018786825382505	GPRC5A/RAMP3/CRHBP	3
GO:0033628	regulation of cell adhesion mediated by integrin	5/338	49/18860	0.102040816326531	5.69375679265789	4.44412659387173	0.00179331716228404	0.0237354401206059	0.018786825382505	PODXL/JAM3/FERMT1/CYP1B1/MUC1	5
GO:0030032	lamellipodium assembly	6/338	72/18860	0.0833333333333333	4.64990138067061	4.19160976092132	0.00183352519733449	0.0241850704600787	0.0191427120495072	PTPRO/PLCE1/SRGAP2/VAV3/CARMIL1/ABLIM1	6
GO:0051492	regulation of stress fiber assembly	7/338	98/18860	0.0714285714285714	3.98562975486052	4.0029776267349	0.00191544479564334	0.0250950295191932	0.0198629532526173	CORO2B/PTGER4/SYNPO/LPAR1/CCN2/TJP1/CARMIL1	7
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	11/338	217/18860	0.0506912442396313	2.82851143893328	3.65968233032727	0.00192041751249571	0.0250950295191932	0.0198629532526173	VEGFA/IGFBP5/TYRO3/CHI3L1/VAV3/F2R/KDR/RAMP3/SEMA5A/DCN/IGF1	11
GO:0050820	positive regulation of coagulation	4/338	30/18860	0.133333333333333	7.43984220907298	4.76852906514792	0.00192192464342454	0.0250950295191932	0.0198629532526173	F3/TBXA2R/F2R/PLAT	4
GO:0032946	positive regulation of mononuclear cell proliferation	9/338	155/18860	0.0580645161290323	3.2399312845963	3.7826436408863	0.00195472413357371	0.0254376516442915	0.0201341419056904	PTPRC/LGALS9/BTK/VAV3/AIF1/PYCARD/IGFBP2/IGF1/VTCN1	9
GO:1904894	positive regulation of receptor signaling pathway via STAT	5/338	50/18860	0.1	5.57988165680473	4.38044872322497	0.00196378034306999	0.0254420015725382	0.0201375849150461	MGAT5/GHR/F2R/IL10RA/CYP1B1	5
GO:0032272	negative regulation of protein polymerization	6/338	73/18860	0.0821917808219178	4.58620410148334	4.14707085653519	0.00196817959560636	0.0254420015725382	0.0201375849150461	CAPG/SNCA/CARMIL1/CLIP3/KANK3/TMOD1	6
GO:1901888	regulation of cell junction assembly	13/338	285/18860	0.0456140350877193	2.54520917678812	3.55074135175797	0.00199177857764152	0.0256615193491488	0.0203113353117771	VEGFA/TLR2/CLDN5/SRGAP2/SLK/AMIGO2/EPB41L5/MAP1B/TJP1/SNCA/APOD/KDR/THBS2	13
GO:1904892	regulation of receptor signaling pathway via STAT	7/338	99/18860	0.0707070707070707	3.94537086844779	3.96920320257485	0.00203020076673747	0.0260699290510196	0.0206345954541877	PTPRC/MGAT5/GHR/F2R/IL10RA/CYP1B1/CISH	7
GO:0051057	positive regulation of small GTPase mediated signal transduction	6/338	74/18860	0.0810810810810811	4.52422837038222	4.10333036749286	0.00211018049827046	0.0269186841193843	0.021306393119656	ARHGEF3/ARRB1/LPAR1/F2R/ROBO1/IGF1	6
GO:0060420	regulation of heart growth	6/338	74/18860	0.0810810810810811	4.52422837038222	4.10333036749286	0.00211018049827046	0.0269186841193843	0.021306393119656	WT1/TGFBR3/CCNB1/RGS2/IGF1/ZFPM2	6
GO:0071695	anatomical structure maturation	13/338	287/18860	0.0452961672473868	2.52747252747253	3.52246808890778	0.00211740471795243	0.0269222803154738	0.0213092395428793	VEGFA/BTK/CDKN1C/LTF/C3/REC8/CCNB1/FERMT1/BMP2/KDR/C1QA/IGF1/XYLT1	13
GO:1903672	positive regulation of sprouting angiogenesis	4/338	31/18860	0.129032258064516	7.19984729910288	4.66682969601702	0.00217585615529534	0.0275750659158017	0.0218259255206096	VEGFA/FGF1/TJP1/JCAD	4
GO:0050670	regulation of lymphocyte proliferation	12/338	254/18860	0.047244094488189	2.63616456226995	3.54642739014231	0.00219622635047419	0.027670574117929	0.0219015211660598	PTPRC/LGALS9/BTK/CR1/VAV3/AIF1/VSIG4/PYCARD/IGFBP2/IGF1/TYROBP/VTCN1	12
GO:0032905	transforming growth factor beta1 production	3/338	15/18860	0.2	11.1597633136095	5.31746805635912	0.0022119334648164	0.027670574117929	0.0219015211660598	IL13RA2/LUM/TYROBP	3
GO:1900748	positive regulation of vascular endothelial growth factor signaling pathway	3/338	15/18860	0.2	11.1597633136095	5.31746805635912	0.0022119334648164	0.027670574117929	0.0219015211660598	VEGFA/ROBO1/JCAD	3
GO:2001028	positive regulation of endothelial cell chemotaxis	3/338	15/18860	0.2	11.1597633136095	5.31746805635912	0.0022119334648164	0.027670574117929	0.0219015211660598	VEGFA/KDR/SEMA5A	3
GO:0007409	axonogenesis	18/338	472/18860	0.038135593220339	2.12792097081537	3.35240255958268	0.00226700132590242	0.0282682673371369	0.0223746010029834	PTPRO/VEGFA/SEMA3G/BMP7/NFASC/FOXD1/NELL2/MAP1B/NTNG1/ROBO1/KLF7/APBB2/ABLIM1/SEMA5A/NDN/EFNB2/CXCL12/CHL1	18
GO:0030838	positive regulation of actin filament polymerization	5/338	52/18860	0.0961538461538462	5.36527082385071	4.25809451425346	0.00233978544760056	0.0289894184210703	0.0229453989076955	NPHS1/CDC42EP3/PYCARD/CARMIL1/KIRREL1	5
GO:0043114	regulation of vascular permeability	5/338	52/18860	0.0961538461538462	5.36527082385071	4.25809451425346	0.00233978544760056	0.0289894184210703	0.0229453989076955	VEGFA/CLDN5/NPR1/CTNNBIP1/TJP1	5
GO:0030833	regulation of actin filament polymerization	8/338	130/18860	0.0615384615384615	3.43377332726445	3.76146179534301	0.00239845664567353	0.0294780706695203	0.0233321717847836	NPHS1/CDC42EP3/CAPG/PYCARD/CARMIL1/KIRREL1/KANK3/TMOD1	8
GO:0002042	cell migration involved in sprouting angiogenesis	7/338	102/18860	0.0686274509803922	3.82933054878756	3.87047484589754	0.00240659654712083	0.0294780706695203	0.0233321717847836	VEGFA/TGFBR3/TBXA2R/ROBO1/KDR/JCAD/EFNB2	7
GO:0002275	myeloid cell activation involved in immune response	7/338	102/18860	0.0686274509803922	3.82933054878756	3.87047484589754	0.00240659654712083	0.0294780706695203	0.0233321717847836	LGALS9/BTK/IL13RA2/PTGDS/PYCARD/ANXA3/TYROBP	7
GO:0033627	cell adhesion mediated by integrin	6/338	76/18860	0.0789473684210526	4.40516972905637	4.01814181754963	0.00241723220033715	0.0294780706695203	0.0233321717847836	PODXL/ITGB5/JAM3/FERMT1/CYP1B1/MUC1	6
GO:1903036	positive regulation of response to wounding	6/338	76/18860	0.0789473684210526	4.40516972905637	4.01814181754963	0.00241723220033715	0.0294780706695203	0.0233321717847836	F3/TBXA2R/F2R/FERMT1/PLAT/PTN	6
GO:0010976	positive regulation of neuron projection development	9/338	160/18860	0.05625	3.13868343195266	3.6699439678111	0.00242568331690084	0.0294884009496597	0.0233403482992339	NDNF/BMP7/MAGI2/SERPINF1/ZNF804A/DPYSL3/ITGA3/RGS2/PTN	9
GO:0032944	regulation of mononuclear cell proliferation	12/338	258/18860	0.0465116279069768	2.59529379386267	3.4853343705413	0.0024974819156269	0.0301295667082772	0.0238478370623318	PTPRC/LGALS9/BTK/CR1/VAV3/AIF1/VSIG4/PYCARD/IGFBP2/IGF1/TYROBP/VTCN1	12
GO:0071772	response to BMP	10/338	192/18860	0.0520833333333333	2.90618836291913	3.58625587407664	0.00250173297577753	0.0301295667082772	0.0238478370623318	BMP7/TGFBR3/HTRA1/FOXD1/CRIM1/SULF1/ITGA3/BMP2/KDR/ZNF423	10
GO:0071773	cellular response to BMP stimulus	10/338	192/18860	0.0520833333333333	2.90618836291913	3.58625587407664	0.00250173297577753	0.0301295667082772	0.0238478370623318	BMP7/TGFBR3/HTRA1/FOXD1/CRIM1/SULF1/ITGA3/BMP2/KDR/ZNF423	10
GO:0060419	heart growth	7/338	103/18860	0.0679611650485437	3.79215258229448	3.83839629149232	0.00254330686853417	0.0305354304525558	0.0241690820552245	WT1/TGFBR3/CCNB1/FOXC1/RGS2/IGF1/ZFPM2	7
GO:0001707	mesoderm formation	6/338	77/18860	0.0779220779220779	4.34795973257512	3.97664524704001	0.00258279377487507	0.0308186900275862	0.0243932846883747	BMP7/EPB41L5/FOXC1/ITGA3/GJA1/ITGA8	6
GO:0060415	muscle tissue morphogenesis	6/338	77/18860	0.0779220779220779	4.34795973257512	3.97664524704001	0.00258279377487507	0.0308186900275862	0.0243932846883747	TGFBR3/TNNT2/FOXC1/BMP2/FZD2/ZFPM2	6
GO:0001977	renal system process involved in regulation of blood volume	3/338	16/18860	0.1875	10.4622781065089	5.11496766129756	0.00268648711267904	0.0317627958017357	0.0251405533394483	PTPRO/CORO2B/F2R	3
GO:0031268	pseudopodium organization	3/338	16/18860	0.1875	10.4622781065089	5.11496766129756	0.00268648711267904	0.0317627958017357	0.0251405533394483	RAB25/SRGAP2/CDC42EP3	3
GO:0099550	trans-synaptic signaling, modulating synaptic transmission	3/338	16/18860	0.1875	10.4622781065089	5.11496766129756	0.00268648711267904	0.0317627958017357	0.0251405533394483	F2R/GUCY1A1/PLAT	3
GO:0050863	regulation of T cell activation	16/338	404/18860	0.0396039603960396	2.20985412150683	3.32069234151586	0.00270129872302026	0.0318408402670898	0.0252023262720431	PTPRC/LGALS9/CR1/AIF1/JUNB/VSIG4/LGALS8/PYCARD/ZEB1/CYP26B1/IGFBP2/IGF1/EFNB2/VTCN1/SOX4/CD2	16
GO:0035767	endothelial cell chemotaxis	4/338	33/18860	0.121212121212121	6.76349291733907	4.47636934445539	0.00275132089301151	0.0321104660514818	0.0254157376309332	VEGFA/FGF1/KDR/SEMA5A	4
GO:0048799	animal organ maturation	4/338	33/18860	0.121212121212121	6.76349291733907	4.47636934445539	0.00275132089301151	0.0321104660514818	0.0254157376309332	LTF/BMP2/IGF1/XYLT1	4
GO:0046622	positive regulation of organ growth	5/338	54/18860	0.0925925925925926	5.16655708963401	4.14190125933198	0.00276557391985428	0.0321104660514818	0.0254157376309332	WT1/TGFBR3/CCNB1/IGF1/ZFPM2	5
GO:0048260	positive regulation of receptor-mediated endocytosis	5/338	54/18860	0.0925925925925926	5.16655708963401	4.14190125933198	0.00276557391985428	0.0321104660514818	0.0254157376309332	VEGFA/MAGI2/ARRB1/CLU/C3	5
GO:0070169	positive regulation of biomineral tissue development	5/338	54/18860	0.0925925925925926	5.16655708963401	4.14190125933198	0.00276557391985428	0.0321104660514818	0.0254157376309332	BMP7/NELL1/LTF/BMP2/PTN	5
GO:0046425	regulation of receptor signaling pathway via JAK-STAT	6/338	79/18860	0.0759493670886076	4.23788480263651	3.89573424640529	0.0029392802819978	0.0339241932547246	0.0268513198693784	PTPRC/GHR/F2R/IL10RA/CYP1B1/CISH	6
GO:0048332	mesoderm morphogenesis	6/338	79/18860	0.0759493670886076	4.23788480263651	3.89573424640529	0.0029392802819978	0.0339241932547246	0.0268513198693784	BMP7/EPB41L5/FOXC1/ITGA3/GJA1/ITGA8	6
GO:0043523	regulation of neuron apoptotic process	12/338	264/18860	0.0454545454545455	2.53630984400215	3.39582067756036	0.0030117905961418	0.034556568126321	0.027351850562241	NDNF/GRIK2/NES/TYRO3/CLU/F2R/RETREG1/SNCA/KDR/WFS1/CHL1/AIFM1	12
GO:0001704	formation of primary germ layer	8/338	135/18860	0.0592592592592593	3.30659653736577	3.63330073962838	0.00302971458559803	0.034556568126321	0.027351850562241	BMP7/ITGB5/EPB41L5/ETS2/FOXC1/ITGA3/GJA1/ITGA8	8
GO:0031640	killing of cells of another organism	8/338	135/18860	0.0592592592592593	3.30659653736577	3.63330073962838	0.00302971458559803	0.034556568126321	0.027351850562241	CFB/LTF/C3/C7/CXCL12/GZMA/APOL1/FCN3	8
GO:0141061	disruption of cell in another organism	8/338	135/18860	0.0592592592592593	3.30659653736577	3.63330073962838	0.00302971458559803	0.034556568126321	0.027351850562241	CFB/LTF/C3/C7/CXCL12/GZMA/APOL1/FCN3	8
GO:0030511	positive regulation of transforming growth factor beta receptor signaling pathway	4/338	34/18860	0.117647058823529	6.56456665506439	4.38697864935038	0.00307472454321136	0.0345616863147062	0.0273559016567638	TGFBR3/CDKN1C/FERMT1/ITGA8	4
GO:0098884	postsynaptic neurotransmitter receptor internalization	4/338	34/18860	0.117647058823529	6.56456665506439	4.38697864935038	0.00307472454321136	0.0345616863147062	0.0273559016567638	LPAR1/USP46/RNF220/EFNB2	4
GO:0099590	neurotransmitter receptor internalization	4/338	34/18860	0.117647058823529	6.56456665506439	4.38697864935038	0.00307472454321136	0.0345616863147062	0.0273559016567638	LPAR1/USP46/RNF220/EFNB2	4
GO:0140239	postsynaptic endocytosis	4/338	34/18860	0.117647058823529	6.56456665506439	4.38697864935038	0.00307472454321136	0.0345616863147062	0.0273559016567638	LPAR1/USP46/RNF220/EFNB2	4
GO:1903846	positive regulation of cellular response to transforming growth factor beta stimulus	4/338	34/18860	0.117647058823529	6.56456665506439	4.38697864935038	0.00307472454321136	0.0345616863147062	0.0273559016567638	TGFBR3/CDKN1C/FERMT1/ITGA8	4
GO:0001934	positive regulation of protein phosphorylation	11/338	231/18860	0.0476190476190476	2.65708650324035	3.42318317652508	0.00311560572377622	0.0349199971005901	0.0276395080332567	PTPRC/VEGFA/FGF1/CHI3L1/LTF/ARRB1/C3/BMP2/KDR/CLIP3/IGF1	11
GO:0051092	positive regulation of NF-kappaB transcription factor activity	6/338	80/18860	0.075	4.18491124260355	3.85627745944459	0.00313072725043775	0.0349883581475435	0.0276936164485863	LGALS9/BTK/TLR2/LTF/CLU/PYCARD	6
GO:0010595	positive regulation of endothelial cell migration	8/338	136/18860	0.0588235294117647	3.2822833275322	3.60838971345718	0.00317018435669274	0.0352262892127634	0.0278819411374333	VEGFA/FGF1/TGFBR3/ANXA3/KDR/SEMA5A/JCAD/SPARC	8
GO:0021782	glial cell development	8/338	136/18860	0.0588235294117647	3.2822833275322	3.60838971345718	0.00317018435669274	0.0352262892127634	0.0278819411374333	TLR2/TSPAN2/PALS1/CERS6/LPAR1/CLU/C1QA/SOX4	8
GO:0033623	regulation of integrin activation	3/338	17/18860	0.176470588235294	9.84684998259659	4.92960180536548	0.00321919254181386	0.0352723825890691	0.0279184244808028	PTGER4/JAM3/FERMT1	3
GO:0048841	regulation of axon extension involved in axon guidance	3/338	17/18860	0.176470588235294	9.84684998259659	4.92960180536548	0.00321919254181386	0.0352723825890691	0.0279184244808028	VEGFA/SEMA5A/CXCL12	3
GO:0072224	metanephric glomerulus development	3/338	17/18860	0.176470588235294	9.84684998259659	4.92960180536548	0.00321919254181386	0.0352723825890691	0.0279184244808028	WT1/NPHS2/TCF21	3
GO:1904044	response to aldosterone	3/338	17/18860	0.176470588235294	9.84684998259659	4.92960180536548	0.00321919254181386	0.0352723825890691	0.0279184244808028	PTPRC/SGK1/AIFM1	3
GO:0043123	positive regulation of canonical NF-kappaB signal transduction	11/338	232/18860	0.0474137931034483	2.64563354417466	3.40696560836614	0.00321981006615019	0.0352723825890691	0.0279184244808028	LGALS9/VEGFA/BTK/TLR2/UBD/LTF/LPAR1/F2R/PYCARD/GJA1/ECM1	11
GO:0051494	negative regulation of cytoskeleton organization	9/338	167/18860	0.0538922155688623	3.00712185097261	3.5193804081226	0.00323176102946472	0.0353035754148287	0.0279431138974622	CORO2B/MAP1B/CAPG/TJP1/SNCA/CARMIL1/CLIP3/KANK3/TMOD1	9
